,CountryID,Country,League,Season,Club,ClubID,Squad,avgAge,Foreigners,avgMarketValue,totalMarketValue,Stadium,StadiumCap,Club_income,Club_expenditure,Club_OverallBalance,Coach,Club_victories,Players,Rank
553,157,Spain,LaLiga,2015,Real Sociedad,681,32,25.5,6,€3.73m,€119.40m,Reale Arena ,39.313 Seats,€1.00m,€26.10m,€-25.10m,David Moyes;Eusebio,,Gerónimo Rulli;Oier Olazábal;Ander Bardají;Iñigo Martínez;Diego Reyes;Mikel González;Aritz Elustondo;Raúl Navas;Ion Ansotegi;Igor Zubeldia;Yuri Berchiche;Alberto de la Bella;Héctor Hernández;Joseba Zaldua;Carlos Martínez;Álvaro Odriozola;Asier Illarramendi;Markel Bergara;Rubén Pardo;Xabi Prieto;Esteban Granero;David Zurutuza;Sergio Canales;Eneko Capilla;Bruma;Chory Castro;Mikel Oyarzabal;Alain Oyarzun;Carlos Vela;Jonathas;Imanol Agirretxe;Jon Bautista,9.0
554,157,Spain,LaLiga,2015,Celta de Vigo,940,28,24.6,13,€3.25m,€91.10m,Abanca Balaídos,29.000 Seats,€18.50m,€16.30m,+€2.20m,Eduardo Berizzo,,Sergio Álvarez;Rubén Blanco;Néstor Díaz;Andreu Fontàs;Sergi Gómez;Gustavo Cabral;Diego Alende;David Goldar;Jonny Otto;Carles Planas;Daniel Wass;Hugo Mallo;Nemanja Radoja;Marcelo Díaz;Augusto Fernández;Pablo Hernández;Pape Cheikh;Borja Fernández;Levy Madinda;Josep Señé;Nolito;Dejan Drazic;Fabián Orellana;Théo Bongonda;Iago Aspas;John Guidetti;Claudio Beauvue;Borja Iglesias,6.0
555,157,Spain,LaLiga,2015,Málaga CF,1084,33,27.0,23,€2.36m,€77.95m,La Rosaleda,30.044 Seats,€46.80m,€8.65m,+€38.15m,Javi Gracia,,Carlos Kameni;Guillermo Ochoa;Aarón Escandell;Raúl Albentosa;Federico Ricca;Weligton;Marcos Angeleri;Egor Filipenko;Flávio Ferreira;Juankar;Arthur Boka;Roberto Rosales;Miguel Torres;Ignacio Camacho;Fernando Tissone;Sergi Darder;Recio;Duda;Juanpi;Pablo Fornals;Fábio Espinho;Hachim Mastour;Christian Atsu;Chory Castro;Ricardo Horta;Adnane Tighadouini;Javi Ontiveros;Nordin Amrabat;Miguel Cifuentes;Duje Cop;Charles;Ikechukwu Uche;Roque Santa Cruz,8.0
556,157,Spain,LaLiga,2015,Granada CF,16795,33,25.9,19,€2.17m,€71.50m,Nuevo Los Cármenes,19.336 Seats,€11.17m,€3.85m,+€7.32m,José González;José Ramón Sandoval,,Andrés Fernández;Jesús Fernández;Ivan Kelava;Stole Dimitrievski;Jean-Sylvain Babin;David Lombán;Matheus Dória;Diego Maínz;Ricardo Costa;Neuton;Cristiano Biraghi;Salva Ruiz;Miguel Lopes;Dimitri Foulquier;Rene Krhin;Rubén Pérez;Uche Agbo;Abdoulaye Doucouré;Fran Rico;Javi Márquez;Clifford Aboagye;Piti;Adalberto Peñaranda;Isaac Cuenca;Rubén Rochina;Thievy Bifouma;Rober Ibáñez;Edgar Méndez;Youssef El Arabi;Nicolás López;Jhon Córdoba;Isaac Success;David Barral,16.0
557,157,Spain,LaLiga,2015,RCD Espanyol Barcelona,714,33,25.0,9,€1.88m,€62.20m,RCDE Stadium,40.500 Seats,€15.20m,€4.45m,+€10.75m,Constantin Galca;Sergio,,Francesco Bardi;Giedrius Arlauskis;Pau López;Andrés Prieto;Álvaro González;Enzo Roco;Anaitz Arbilla;Óscar Duarte;Michaël Ciani;Antonio Raíllo;Lluís López;Cristian Galas;Víctor Álvarez;Rubén Duarte;Juan Rafael Fuentes;Javi López;Rober Correa;Marc Navarro;Pape Diop;Víctor Sánchez;José Alberto Cañas;Salva Sevilla;Abraham González;Joan Jordán;Paco Montañés;Burgui;Marco Asensio;Hernán Pérez;Rufo;Felipe Caicedo;Gerard Moreno;Mamadou Sylla;Adrián Dalmau,14.0
558,157,Spain,LaLiga,2015,Deportivo de La Coruña,897,30,28.2,11,€2.06m,€61.75m,Abanca Riazor,32.912 Seats,0,€8.00m,€-8.00m,Víctor Sánchez,,Fabri;Germán Lux;Stipe Pletikosa;Manu Fernández;David Gómez;Sidnei;Alejandro Arribas;Alberto Lopo;Rober Pier;Luísinho;Fernando Navarro;Saúl García;Juanfran Moreno;Laure;Manuel Pablo;Álex Bergantiños;Juan Domínguez;Pedro Mosquera;Fayçal Fajr;Luis Alberto;Celso Borges;Haris Medunjanin;Jonás Gutiérrez;Cani;Fede Cartabia;Miguel Cardoso;Óscar Pinchi;Lucas Pérez;Jonathan Rodríguez;Oriol Riera,15.0
559,157,Spain,LaLiga,2015,SD Eibar,1533,35,25.8,9,€1.62m,€56.60m,Ipurua,8.164 Seats,0,€3.70m,€-3.70m,José Luis Mendilibar,,Xabi Irureta;Asier Riesgo;Jaime Jiménez;Jorge Mediavilla;Mauro dos Santos;Aleksandar Pantic;Iván Ramis;Borja Ekiza;Ion Ansotegi;Julen López;David Juncà;Antonio Luna;Ander Gayoso;Imanol Corral;Ander Capa;Lillo Castellano;Thaylor;Josip Radosevic;Gonzalo Escalante;Dani García;Adrián González;Jon Errasti;Eddy Israfilov;Íñigo Barrenetxea;Simone Verdi;Asier Etxaburu;Keko Gontán;Takashi Inui;Saúl Berjón;Izet Hajrovic;Jota Peleteiro;Mikel Arruabarrena;Sergi Enrich;Borja Bastón;Kike García,13.0
560,157,Spain,LaLiga,2015,Real Betis Balompié,150,33,26.9,14,€1.71m,€56.40m,Benito Villamarín,59.378 Seats,€1.05m,€8.85m,€-7.80m,Juan Merino;Gustavo Poyet;Pepe Mel,,Antonio Adán;Dani Giménez;Ángel de la Calzada;Pedro López;Bruno González;Germán Pezzella;Jordi Figueras;Heiko Westermann;Cristiano Piccini;Amro Tarek;Juan Manuel Vargas;Fran Varela;Martín Montoya;Francisco Molinero;Alfred N'Diaye;Petros;Xavi Torres;Didier Digard;Dani Ceballos;Fabián Ruiz;Foued Kadir;Rafael van der Vaart;Charly Musonda Jr.;Álvaro Vadillo;Francisco Portillo;Joaquín;Fran Díaz;Álvaro Cejudo;Leandro Damião;Ricky van Wolfswinkel;Rubén Castro;Vincenzo Rennella;Jorge Molina,10.0
561,157,Spain,LaLiga,2015,Sporting Gijón,2448,29,24.7,7,€1.83m,€53.20m,El Molinón - Enrique Castro Quini,29.029 Seats,0,0,+-0,Abelardo,,Iván Cuéllar;Alberto García;Dennis Díaz;Luis Hernández;Bernardo Espinosa;Jorge Meré;Igor Lichnovsky;Ognjen Vranjes;Alberto Guitián;Isma López;Roberto Canella;Álex Menéndez;Omar Mascarell;Alberto Lora;Sergio Álvarez;Nacho Cases;Rachid Aït-Atmane;Álex Barrera;Alen Halilovic;Pablo Pérez;Dani Ndi;Juan Muñiz;Jony;Carlos Carmona;Hugo Fraile;Miguel Ángel Guerrero;Antonio Sanabria;Carlos Castro;Sergio Mendigutxia,17.0
562,157,Spain,LaLiga,2015,Levante UD,3368,31,27.3,10,€1.71m,€53.10m,Ciutat de València,26.354 Seats,0,€6.55m,€-6.55m,Lucas Alcaraz;Rubi,Relegated from 1st league,Diego Mariño;Rubén Martínez;Jesús Fernández;Lucas Orbán;Simão;Zouhair Feddal;Ángel Trujillo;David Navarro;Dani Calvo;Toño García;Nikolaos Karabelas;Juanfran;Iván López;Pedro López;Verza;Carl Medjani;Jefferson Lerma;José Mari;Pepelu;Víctor Camarasa;Joan Verdú;Rubén García;Mauricio Cuero;Jordi Xumetra;Álvaro Traver;Giuseppe Rossi;Deyverson;José Luis Morales;Nabil Ghilas;Víctor Casadesús;Roger Martí,20.0
563,157,Spain,LaLiga,2015,Rayo Vallecano,367,35,28.0,13,€1.42m,€49.60m,Campo de Fútbol de Vallecas,15.105 Seats,0,€400k,€-400k,Ramón Colón;José Ramón Sandoval;Paco Jémez,Relegated from 1st league,Yoel Rodríguez;Juan Carlos;Toño;David Cobeño;Álex Campos;Diego Llorente;Zé Castro;Antonio Amaya;Chechu Dorado;José Crespo;Nacho Martínez;Razvan Rat;Sergio Akieme;Tito;Quini;Manuel Iturra;Ousseynou Cissé;Jozabed Sánchez;Raúl Baena;Roberto Trashorras;Pablo Clavería;Pablo Hernández;Luis Fariña;Piti;Joni Montiel;Bebé;Aras Özbiliz;Lass Bangoura;Patrick Ebert;Adrián Embarba;Chengdong Zhang;Miku Fedor;Javi Guerra;Manucho;Juancho,18.0
564,157,Spain,LaLiga,2015,Getafe CF,3709,30,25.7,12,€1.64m,€49.10m,Coliseum Alfonso Pérez,16.800 Seats,€4.10m,€270k,+€3.83m,Fran Escribá;Juan Esnáider,,Vicente Guaita;Balázs Megyeri;Emiliano Velázquez;Santiago Vergini;Alexis Ruano;Juan Cala;José Carrillo;Álvaro Pereira;Roberto Lago;Javi Noblejas;Damián Suárez;Carlos Vigaray;Miguel Muñoz;Mehdi Lacen;Juan Rodríguez;Álvaro Medrán;Víctor Rodríguez;Bernard Mensah;Moi Gómez;Ángel Lafita;Wanderson;Borja Galán;Pablo Sarabia;Pedro León;Karim Yoda;Emiliano Buendía;Álvaro Vázquez;Stefan Scepovic;Henok Goitom;Ian González,19.0
565,157,Spain,LaLiga,2015,UD Las Palmas,472,33,27.2,7,€976k,€32.20m,Estadio de Gran Canaria,32.400 Seats,0,€6.40m,€-6.40m,Quique Setién;Paco Herrera,,Javi Varas;Raúl Lizoain;Dani Lorenzo;Aythami Artiles;Pedro Bigas;Antolín Alcaraz;Mauricio Lemos;David García;Stéphane Serbourdin;Dani Castellano;Javier Garrido;David Simón;Ángel López;Vicente Gómez;Mubarak Wakaso;Roque Mesa;Javi Castellano;Hernán Santana;Ángel Montoro;Emmanuel Culio;Jonathan Viera;Tana;Nili Perdomo;Juan Carlos Valerón;Momo;Carlos González;Nabil El Zhar;Nauzet Alemán;Willian José;Sergio Araujo;Asdrúbal Padrón;Jefté Betancor;Jeremy Betancor,11.0
566,157,Spain,LaLiga,2016,Real Madrid,418,29,25.7,18,€27.69m,€802.90m,Santiago Bernabéu,81.044 Seats,€37.50m,€30.00m,+€7.50m,Zinédine Zidane,FIFA Club World Cup winner;Spanish Champion;UEFA Supercup Winner;Champions League Winner,Keylor Navas;Kiko Casilla;Rubén Yáñez;Sergio Ramos;Raphaël Varane;Nacho Fernández;Pepe;Marcelo;Fábio Coentrão;Daniel Carvajal;Danilo;Lucas Vázquez;Álvaro Tejero;Achraf Hakimi;Casemiro;Toni Kroos;Luka Modric;Mateo Kovacic;Marcos Llorente;James Rodríguez;Isco;Enzo Zidane;Martin Ødegaard;Gareth Bale;Marco Asensio;Cristiano Ronaldo;Karim Benzema;Álvaro Morata;Mariano Díaz,1.0
567,157,Spain,LaLiga,2016,FC Barcelona,131,33,25.8,18,€23.19m,€765.30m,Spotify Camp Nou,99.354 Seats,€33.80m,€124.75m,€-90.95m,Luis Enrique,Spanish Super Cup winner;Spanish Cup winner ,Marc-André ter Stegen;Jasper Cillessen;Claudio Bravo;Jordi Masip;Gerard Piqué;Samuel Umtiti;Marlon;Borja López;Jordi Alba;Lucas Digne;Jérémy Mathieu;Sergi Roberto;Douglas;Sergio Busquets;Javier Mascherano;Sergi Samper;Ivan Rakitic;André Gomes;Andrés Iniesta;Carles Aleñá;Wilfrid Kaptoum;Àlex Carbonell;Denis Suárez;Rafinha;Nili Perdomo;Neymar;Arda Turan;Lionel Messi;Aleix Vidal;Luis Suárez;Paco Alcácer;Munir El Haddadi;Marc Cardona,2.0
568,157,Spain,LaLiga,2016,Atlético de Madrid,13,38,24.7,22,€13.57m,€515.80m,Civitas Metropolitano,68.456 Seats,€44.00m,€78.80m,€-34.80m,Diego Simeone,,Jan Oblak;Miguel Ángel Moyá;André Moreira;Bernabé Barragán;Diego Godín;Stefan Savic;José María Giménez;Lucas Hernández;Álex García;Filipe Luís;Caio Henrique;Sime Vrsaljko;Juanfran Torres;Javier Manquillo;Rafa Muñoz;Thomas Partey;Tachi;Koke;Saúl Ñíguez;Augusto Fernández;Gabi;Tiago Mendes;Keidi Bare;Roberto Olabe;Toni Moya;Nico Gaitán;Yannick Carrasco;Diogo Jota;Nicolás Schiappacasse;Ferni;Ángel Correa;Alessio Cerci;Juan Moreno;Antoine Griezmann;Kévin Gameiro;Fernando Torres;Roberto Núñez;Zaka,3.0
569,157,Spain,LaLiga,2016,Sevilla FC,368,38,25.6,23,€7.11m,€270.10m,Ramón Sánchez-Pizjuán,43.883 Seats,€93.45m,€81.70m,+€11.75m,Jorge Sampaoli,,Sergio Rico;Salvatore Sirigu;David Soria;José Antonio Caro;Clément Lenglet;Timothée Kolodziejczak;Adil Rami;Gabriel Mercado;Daniel Carriço;Diego González;Nicolás Pareja;Cristian Tassano;Sergio Escudero;Benoît Trémoulinas;José Matos;Álex Muñoz;Mariano;Alejandro Pozo;David Carmona;Steven Nzonzi;Vicente Iborra;Matías Kranevitter;Michael Krohn-Dehli;Franco Vázquez;Samir Nasri;Luciano Vietto;Yevgen Konoplyanka;Hiroshi Kiyotake;Ganso;Borja Lasso;Pepe Mena;Vitolo;Pablo Sarabia;Walter Montoya;Joaquín Correa;Wissam Ben Yedder;Stevan Jovetic;Carlos Fernández,4.0
570,157,Spain,LaLiga,2016,Valencia CF,1049,38,24.9,18,€6.78m,€257.50m,Mestalla,55.000 Seats,€121.90m,€36.00m,+€85.90m,Cesare Prandelli;Voro;Pako Ayestarán,,Diego Alves;Mathew Ryan;Jaume Doménech;Shkodran Mustafi;Eliaquim Mangala;Ezequiel Garay;Mario Suárez;Aymen Abdennour;Aderllan Santos;Rúben Vezo;Javi Jiménez;José Gayà;Toni Lato;Guilherme Siqueira;João Cancelo;Martín Montoya;Nacho Vidal;Enzo Pérez;Dani Parejo;Carlos Soler;Álvaro Medrán;Eugeni;Nani;Zakaria Bakkali;Nacho Gil;Sito;Fabián Orellana;Rober Ibáñez;Fede Cartabia;Nando García;Paco Alcácer;Simone Zaza;Munir El Haddadi;Álvaro Negredo;Rodrigo;Santi Mina;Vinícius Araújo;Rafa Mir,12.0
571,157,Spain,LaLiga,2016,Villarreal CF,1050,34,25.9,13,€5.61m,€190.70m,La Cerámica,23.500 Seats,€67.25m,€55.95m,+€11.30m,Marcelino;Fran Escribá,,Sergio Asenjo;Andrés Fernández;Mariano Barbosa;Mateo Musacchio;Víctor Ruiz;Álvaro González;Pau Torres;Daniele Bonera;Jaume Costa;Cote;Mario Gaspar;Antonio Rukavina;Alfred N'Diaye;Bruno Soriano;Rodri;Manu Trigueros;Jonathan dos Santos;Pablo Larrea;Ramón Bueno;Roberto Soriano;Nicola Sansone;Denis Cheryshev;José Carlos Lazo;Samu Castillejo;Leo Suárez;Aitor Cantalapiedra;Dani Raba;Cédric Bakambu;Roberto Soldado;Alexandre Pato;Adrián López;Rafael Borré;Mario González;Darío Poveda,5.0
572,157,Spain,LaLiga,2016,Athletic Bilbao,621,30,26.9,1,€5.75m,€172.60m,San Mamés,53.289 Seats,0,0,+-0,Ernesto Valverde,,Kepa Arrizabalaga;Iago Herrerín;Álex Remiro;Gorka Iraizoz;Unai Simón;Aymeric Laporte;Yeray Álvarez;Eneko Bóveda;Xabi Etxeita;Mikel Balenziaga;Enric Saborit;Óscar de Marcos;Iñigo Lekue;Mikel San José;Ander Iturraspe;Mikel Vesga;Beñat Etxebarria;Mikel Rico;Javi Eraso;Gorka Elustondo;Iker Muniain;Ager Aketxe;Markel Susaeta;Iñaki Williams;Raúl García;Sabin Merino;Borja Viguera;Aritz Aduriz;Asier Villalibre;Kike Sola,7.0
573,157,Spain,LaLiga,2016,Real Sociedad,681,30,25.8,4,€5.22m,€156.45m,Reale Arena ,39.313 Seats,€11.00m,€18.00m,€-7.00m,Eusebio,,Gerónimo Rulli;Toño;Ander Bardají;Iñigo Martínez;Raúl Navas;Aritz Elustondo;Mikel González;Igor Zubeldia;Yuri Berchiche;Héctor Hernández;Kévin Rodrigues;Álvaro Odriozola;Joseba Zaldua;Carlos Martínez;Asier Illarramendi;Markel Bergara;Rubén Pardo;Xabi Prieto;David Zurutuza;Esteban Granero;Jon Gaztañaga;Jon Guridi;Sergio Canales;Mikel Oyarzabal;Juanmi;Carlos Vela;David Concha;Willian José;Jon Bautista;Imanol Agirretxe,6.0
574,157,Spain,LaLiga,2016,Celta de Vigo,940,29,25.4,15,€4.22m,€122.40m,Abanca Balaídos,29.000 Seats,€19.80m,€8.40m,+€11.40m,Eduardo Berizzo,,Sergio Álvarez;Rubén Blanco;Iván Villar;Sergi Gómez;Facundo Roncaglia;Gustavo Cabral;Andreu Fontàs;David Costas;Jonny Otto;Carles Planas;Daniel Wass;Hugo Mallo;Álvaro Lemos;Nemanja Radoja;Marcelo Díaz;Pablo Hernández;Jozabed Sánchez;Pape Cheikh;Andrew Hjulsager;Josep Señé;Pione Sisto;José Naranjo;Dejan Drazic;Théo Bongonda;Fabián Orellana;Iago Aspas;John Guidetti;Giuseppe Rossi;Claudio Beauvue,13.0
575,157,Spain,LaLiga,2016,Deportivo de La Coruña,897,37,26.8,16,€2.54m,€94.00m,Abanca Riazor,32.912 Seats,€20.00m,€7.00m,+€13.00m,Gaizka Garitano;Pepe Mel,,Davy Roef;Przemyslaw Tyton;Rubén Martínez;Germán Lux;Sidnei;Pablo Insua;Raúl Albentosa;Alejandro Arribas;Rober Pier;Nacho Monsalve;Luísinho;Saúl García;Fernando Navarro;Juanfran Moreno;Laure;Guilherme;Juan Domínguez;Álex Bergantiños;Celso Borges;Pedro Mosquera;Fayçal Fajr;Edu Expósito;Emre Çolak;Carles Gil;Gaël Kakuta;Bicho;Ryan Babel;Ola John;Bruno Gama;Marlos Moreno;Borja Valle;Fede Cartabia;Óscar Pinchi;Lucas Pérez;Florin Andone;Joselu;Oriol Riera,16.0
576,157,Spain,LaLiga,2016,Deportivo Alavés,1108,30,25.3,11,€2.85m,€85.40m,Mendizorroza,19.840 Seats,0,€6.33m,€-6.33m,Mauricio Pellegrino,,Fernando Pacheco;Adrián Ortolá;Víctor Laguardia;Zouhair Feddal;Aleksandar Pantic;Rodrigo Ely;Alexis Ruano;Einar Galilea;Theo Hernández;Raúl Carnero;Kiko Femenía;Carlos Vigaray;Martín Aguirregabiria;Dani Torres;Marcos Llorente;Víctor Camarasa;Manu García;Nenad Krsticic;Sergio Llamas;Óscar Romero;Manu García;Ibai Gómez;Aleksandar Katai;Cristian Espinoza;Edgar Méndez;Gaizka Toquero;Deyverson;Christian Santos;Rubén Sobrino;Manu Barreiro,9.0
577,157,Spain,LaLiga,2016,Málaga CF,1084,32,26.0,16,€2.63m,€84.30m,La Rosaleda,30.044 Seats,0,€12.54m,€-12.54m,Juande Ramos;Marcelo Romero,,Carlos Kameni;Denys Boyko;Aarón Escandell;Diego Llorente;Luis Hernández;Federico Ricca;Mikel Villanueva;Bakary Koné;Weligton;Martín Demichelis;Juankar;Roberto Rosales;Miguel Torres;Ignacio Camacho;Luis Muñoz;Recio;Zdravko Kuzmanovic;José Rodríguez;Duda;Pablo Fornals;Juanpi;Keko Gontán;Adalberto Peñaranda;Javi Ontiveros;Jony;Chory Castro;Álex Mula;Kuki Zalazar;Sandro Ramírez;Michael Santos;Charles;Youssef En-Nesyri,11.0
578,157,Spain,LaLiga,2016,UD Las Palmas,472,33,26.7,9,€2.55m,€84.30m,Estadio de Gran Canaria,32.400 Seats,€200k,€2.90m,€-2.70m,Quique Setién,,Raúl Lizoain;Javi Varas;Mauricio Lemos;Pedro Bigas;Aythami Artiles;David García;Eric Curbelo;Dani Castellano;Hélder Lopes;Michel Macedo;David Simón;Vicente Gómez;Roque Mesa;Ángel Montoro;Hernán Santana;Javi Castellano;Jonathan Viera;Kevin-Prince Boateng;Alen Halilovic;Tana;Tyronne;José Artiles;Jesé;Momo;Benito Ramírez;Nabil El Zhar;Mateo García;Marko Livaja;Sergio Araujo;Alfredo Ortuño;Asdrúbal Padrón;Héctor Figueroa;Erik Expósito,14.0
579,157,Spain,LaLiga,2016,Real Betis Balompié,150,28,26.3,13,€3.01m,€84.20m,Benito Villamarín,59.378 Seats,€8.00m,€20.90m,€-12.90m,Víctor Sánchez;Alexis Trujillo;Gustavo Poyet,,Antonio Adán;Dani Giménez;Manu Herrera;Germán Pezzella;Aïssa Mandi;Cristiano Piccini;Bruno González;Ryan Donk;Alin Tosca;José Carlos Ramírez;Riza Durmisi;Álex Martínez;Rafa Navarro;Petros;Jonas Martin;Matías Nahuel;Dani Ceballos;Rubén Pardo;Darko Brasanac;Felipe Gutiérrez;Fabián Ruiz;Charly Musonda Jr.;Joaquín;Álvaro Cejudo;Antonio Sanabria;Álex Alegría;Roman Zozulya;Rubén Castro,15.0
580,157,Spain,LaLiga,2016,RCD Espanyol Barcelona,714,29,27.3,9,€2.79m,€80.80m,RCDE Stadium,40.500 Seats,€6.00m,€18.40m,€-12.40m,Quique Sánchez Flores,,Roberto;Pau López;Diego López;Andrés Prieto;David López;Álvaro González;Diego Reyes;Óscar Duarte;Michaël Ciani;Martín Demichelis;Aarón Martín;Rubén Duarte;Víctor Álvarez;Javi López;Marc Navarro;Marc Roca;Javi Fuego;Pape Diop;Víctor Sánchez;Salva Sevilla;José Manuel Jurado;Óscar Melendo;Pablo Piatti;Hernán Pérez;José Antonio Reyes;Léo Baptistão;Gerard Moreno;Felipe Caicedo;Álvaro Vázquez,8.0
581,157,Spain,LaLiga,2016,SD Eibar,1533,28,25.9,5,€2.43m,€67.95m,Ipurua,8.164 Seats,€5.00m,€8.60m,€-3.60m,José Luis Mendilibar,,Yoel Rodríguez;Asier Riesgo;Quique Cebriá;Markel Areitio;Florian Lejeune;Alejandro Gálvez;Mauro dos Santos;Anaitz Arbilla;Iván Ramis;Julen López;Antonio Luna;David Juncà;Ander Capa;Rubén Peña;Gonzalo Escalante;Dani García;Adrián González;Fran Rico;Christian Rivera;Imanol Sarriegi;Takashi Inui;Bebé;Pedro León;Jota Peleteiro;Josué Dorrio;Sergi Enrich;Kike García;Nano Mesa,10.0
582,157,Spain,LaLiga,2016,Granada CF,16795,40,25.2,26,€1.66m,€66.45m,Nuevo Los Cármenes,19.336 Seats,€31.60m,€11.58m,+€20.03m,Lucas Alcaraz;Lluís Planagumà;Tony Adams;Paco Jémez,,Guillermo Ochoa;Rui Silva;Oier Olazábal;Ivan Kelava;David Lombán;Rúben Vezo;Matthieu Saunier;Sverrir Ingi Ingason;Gabriel Silva;Franck Tabanou;Gastón Silva;Héctor Hernández;Luís Martins;Pervis Estupiñán;Tito;Dimitri Foulquier;Sergi Samper;Uche Agbo;Rene Krhin;Martin Hongla;Fran Rico;Panagiotis Kone;Mubarak Wakaso;Javi Márquez;Victorien Angban;Jean Carlos Silva;Andreas Pereira;Jon Toral;Jérémie Boga;Isaac Cuenca;Juanan Entrena;Mehdi Carcela-González;Omer Atzili;Aly Malle;Alberto Bueno;Adrián Ramos;Ezequiel Ponce;Artem Kravets;David Barral;Sergi Guardiola,20.0
583,157,Spain,LaLiga,2016,CD Leganés,1244,37,26.1,11,€1.44m,€53.15m,Butarque,12.454 Seats,€200k,€5.45m,€-5.25m,Asier Garitano,,Iago Herrerín;Jon Ander Serantes;Alberto Brignoli;Nereo Champagne;Diego Barrios;Pablo Insua;Dimitrios Siovas;Unai Bustinza;Martín Mantovani;Álvaro Molina;Diego Rico;Adrián Marín;Sergio Segura;Tito;Víctor Díaz;Rubén Pérez;David Timor;Carl Medjani;Erik Morán;Gabriel Pires;Unai López;Alberto Martín;Lluis Sastre;Iu Ranera;Álex Mozo;Omar Ramos;Alexander Szymanowski;Darwin Machís;Samu García;Nabil El Zhar;Rober Ibáñez;Toni Dovale;Sergio Arribas;Alberto Bueno;Miguel Ángel Guerrero;Luciano;Mamadou Koné,17.0
584,157,Spain,LaLiga,2016,Sporting Gijón,2448,31,25.8,9,€1.51m,€46.75m,El Molinón - Enrique Castro Quini,29.029 Seats,0,€1.00m,€-1.00m,Abelardo;Rubi,,Iván Cuéllar;Diego Mariño;Óscar Whalley;Jorge Meré;Jean-Sylvain Babin;Fernando Amorebieta;Juan Rodríguez;Isma López;Roberto Canella;Elderson;Lillo Castellano;Douglas;Mikel Vesga;Xavi Torres;Sergio Álvarez;Nacho Cases;Rachid Aït-Atmane;Alberto Lora;Cristian Salvador;Víctor Rodríguez;Dani Ndi;Pablo Fernández;Moi Gómez;Burgui;Akram Afif;Carlos Carmona;Duje Cop;Lacina Traore;Carlos Castro;Borja Viguera;Rubén Sánchez,18.0
585,157,Spain,LaLiga,2016,CA Osasuna,331,37,25.5,9,€1.16m,€42.90m,El Sadar,23.576 Seats,€3.75m,€2.20m,+€1.55m,Enrique Martín;Petar Vasiljevic;Joaquín Caparrós,Relegated from 1st league,Salvatore Sirigu;Nauzet Pérez;Mario Fernández;Álvaro Fernández;Juan Pérez;David García;Unai García;Jhon Mondragón;Tano Bonnín;Miguel Flaño;Nikola Vujadinovic;Iván Márquez;Juan Rafael Fuentes;Carlos Clerc;Aitor Buñuel;Javier Flaño;Oier Sanjurjo;Raoul Loé;Didier Digard;Luis Perea;Goran Causic;Fran Mérida;Fausto Tienza;Imanol García;Antonio Otegui;Roberto Torres;Álex Berenguer;Miguel de las Cuevas;Jaime Romero;Javi Álamo;Miguel Olavide;Kike Barja;Aitor Lorea;Sergio León;Kenan Kodro;Oriol Riera;Emmanuel Rivière,19.0
586,157,Spain,LaLiga,2017,FC Barcelona,131,32,26.3,17,€34.19m,€1.09bn,Spotify Camp Nou,99.354 Seats,€232.50m,€380.10m,€-147.60m,Ernesto Valverde,Spanish Champion;Spanish Cup winner ,Marc-André ter Stegen;Jasper Cillessen;Adrián Ortolá;Samuel Umtiti;Gerard Piqué;Yerry Mina;Thomas Vermaelen;David Costas;Jordi Alba;Lucas Digne;Marc Cucurella;Sergi Roberto;Nélson Semedo;Sergio Busquets;Javier Mascherano;Uri Busquets;Ivan Rakitic;Paulinho;André Gomes;Andrés Iniesta;Carles Aleñá;Rafinha;Denis Suárez;Philippe Coutinho;José Manuel Arnáiz;Arda Turan;Lionel Messi;Ousmane Dembélé;Aleix Vidal;Luis Suárez;Paco Alcácer;Gerard Deulofeu,1.0
587,157,Spain,LaLiga,2017,Real Madrid,418,32,24.5,15,€29.85m,€955.35m,Santiago Bernabéu,81.044 Seats,€132.50m,€40.50m,+€92.00m,Zinédine Zidane,Spanish Super Cup winner;FIFA Club World Cup winner;UEFA Supercup Winner;Champions League Winner,Keylor Navas;Kiko Casilla;Luca Zidane;Moha Ramos;Raphaël Varane;Sergio Ramos;Nacho Fernández;Jesús Vallejo;Manu Hernando;Marcelo;Theo Hernández;Luismi Quezada;Daniel Carvajal;Lucas Vázquez;Achraf Hakimi;Álvaro Tejero;Casemiro;Toni Kroos;Mateo Kovacic;Luka Modric;Marcos Llorente;Dani Ceballos;Jaime Seoane;Isco;Óscar Rodríguez;Gareth Bale;Marco Asensio;Franchu;Cristiano Ronaldo;Karim Benzema;Borja Mayoral;Cristo González,3.0
588,157,Spain,LaLiga,2017,Atlético de Madrid,13,36,25.4,20,€19.75m,€711.15m,Civitas Metropolitano,68.456 Seats,€104.00m,€95.60m,+€8.40m,Diego Simeone,Europa League Winner,Jan Oblak;Miguel Ángel Moyá;Axel Werner;Miguel San Román;Álex dos Santos;José María Giménez;Stefan Savic;Diego Godín;Lucas Hernández;Antonio Montoro;Filipe Luís;Sergi González;Sime Vrsaljko;Juanfran Torres;Carlos Isaac;Thomas Partey;Koke;Saúl Ñíguez;Gabi;Augusto Fernández;Keidi Bare;Toni Moya;Roberto Olabe;Nico Gaitán;Luciano Vietto;Yannick Carrasco;Vitolo;Ángel Correa;Arona Sané;Juan Moreno;Juan Agüero;Antoine Griezmann;Diego Costa;Kévin Gameiro;Fernando Torres;Alberto Ródenas,2.0
